mean,std,max_abs,zcr,rms,fundamental_freq,spectral_centroid,spectral_rolloff,spectral_flatness,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,band_energy_0,band_energy_1,band_energy_2,band_energy_3,band_energy_4,band_energy_5,band_energy_6,band_energy_7,band_energy_8,band_energy_9,band_energy_10,band_energy_11,band_energy_12,label
0.006935199722647667,0.21050530672073364,0.9338358640670776,0.18588624778368795,0.2106195092201233,242.42424242424244,1022.869734463499,1625.0,0.1787736862897873,-15.257011413574219,-12.864686965942383,-13.025899887084961,-11.481436729431152,-10.707596778869629,-12.87891674041748,-12.734094619750977,-11.69266414642334,-11.695429801940918,-12.72475528717041,-12.684971809387207,-12.200292587280273,-12.59318733215332,3.744013883988373e-05,1.931774204422254e-05,8.094627446553204e-06,2.31511171477905e-06,9.442097734790877e-07,2.6838163194042863e-06,1.7339403939331532e-06,7.559379469057603e-07,4.7567141336912755e-07,4.5582183361148054e-07,2.3770255097588233e-07,1.4480778531833494e-07,2.918478436697569e-08,0
1.1500884284032509e-05,0.056302767246961594,0.3574633002281189,0.13508686266447367,0.056302767246961594,160.0,567.690872497101,687.5,0.02596442773938179,-18.027973175048828,-15.701778411865234,-13.96979808807373,-13.924253463745117,-14.766929626464844,-14.979994773864746,-15.10173511505127,-14.86302661895752,-15.29027271270752,-15.404119491577148,-15.439959526062012,-16.339223861694336,-16.68585968017578,3.732055120053701e-06,1.440965206711553e-06,7.916285937881185e-08,4.641132989036123e-08,3.082073263271923e-08,1.3686516808775195e-08,4.397188835270072e-09,1.8201790297212028e-08,7.42365102723852e-08,7.379385102979086e-09,1.945662381208635e-11,9.545390519671848e-12,7.452178631128792e-12,0
-5.944023541815113e-06,0.07586289197206497,0.7376629114151001,0.10094496783088236,0.07586289197206497,164.94845360824743,772.678012552162,1187.5,0.04127361625432968,-18.29669952392578,-16.650575637817383,-14.55595588684082,-14.820389747619629,-15.196577072143555,-14.715384483337402,-15.06585693359375,-14.832779884338379,-14.630861282348633,-14.690023422241211,-15.155911445617676,-15.305988311767578,-16.112789154052734,2.7585092539084144e-06,5.387939381762408e-06,1.1054530659748707e-06,1.9109646132164926e-07,4.7350482645924785e-08,1.973740992866624e-08,2.488302008885057e-09,9.571250458861869e-10,4.150456422991056e-09,1.1313201042639776e-08,1.2563424967027004e-08,1.6895873145017504e-08,5.660969470966393e-09,0
-2.8130196369602345e-05,0.033218033611774445,0.3411358892917633,0.11251183712121213,0.03321804478764534,108.84353741496598,788.8076422981976,1250.0,0.03871282562613487,-19.425384521484375,-18.721845626831055,-17.719350814819336,-15.723429679870605,-16.17700958251953,-15.583953857421875,-15.178008079528809,-14.988977432250977,-15.014852523803711,-15.315561294555664,-15.670442581176758,-16.121126174926758,-16.634214401245117,8.025013471524289e-07,7.069655225677707e-07,2.4735740566939057e-07,4.6770146866492723e-08,1.2808362370719806e-08,2.0884039386714903e-08,5.694264615385691e-09,1.2653008640839403e-09,1.0604761513377525e-09,3.052833541516975e-10,9.278351698061016e-11,1.3902946849331244e-10,5.621909188180396e-11,0
-3.4413751563988626e-05,0.07054774463176727,0.7703176736831665,0.0829007919520548,0.07054775953292847,134.45378151260505,605.9830755549656,687.5,0.05255982279777527,-17.322887420654297,-14.928757667541504,-13.271434783935547,-13.488945960998535,-12.371481895446777,-14.073685646057129,-14.201142311096191,-14.009576797485352,-14.310172080993652,-14.51809310913086,-14.90110969543457,-15.123730659484863,-16.17084503173828,4.745489150081994e-06,3.088151970587205e-06,3.221256577035092e-07,1.504877076285993e-07,6.10167845138676e-08,2.1785831805232192e-08,2.6519861862084326e-08,1.4992647123790448e-08,1.1375045794181915e-08,7.310786198644337e-09,5.725444562898474e-09,3.148121541229898e-09,8.789014516175087e-10,0
-4.632722720998572e-06,0.039532676339149475,0.29663991928100586,0.09510913337628867,0.039532680064439774,173.91304347826087,749.2952648870574,812.5,0.02661069855093956,-19.451534271240234,-18.252931594848633,-16.971437454223633,-16.821985244750977,-16.445680618286133,-15.449809074401855,-16.052396774291992,-15.790605545043945,-15.765822410583496,-15.857816696166992,-15.96584701538086,-15.837337493896484,-16.42509651184082,7.654775231458189e-07,1.597660798324796e-06,8.582092902997829e-08,4.737763248385818e-08,7.73670123521697e-08,1.4093327393993604e-08,1.8169634685705205e-09,2.80938966534805e-10,5.99778338106205e-10,7.55317142164813e-10,3.396932457544466e-10,2.1025588214929058e-10,6.710382943753146e-11,0
1.22382516565267e-06,0.015409542247653008,0.10776085406541824,0.12540302579365079,0.015409542247653008,262.2950819672131,606.3156098706801,687.5,0.07722726464271545,-20.20901107788086,-17.11046600341797,-16.583995819091797,-16.195707321166992,-17.43777084350586,-17.473241806030273,-17.937376022338867,-17.81485366821289,-17.713899612426758,-17.993881225585938,-18.583330154418945,-19.09699821472168,-19.45479393005371,2.585976801583456e-07,1.0950928697184281e-07,2.3148198025069178e-08,3.601817288867437e-09,7.24247051220317e-10,1.627177559360149e-10,2.659790165893128e-10,5.373934075514342e-10,2.1502559732766713e-09,2.7768565225017028e-09,1.2105334512568788e-09,7.795780132546781e-10,9.65198809765866e-10,0
-5.2890307415509596e-05,0.10785209387540817,0.7929013967514038,0.11006767805232558,0.10785211622714996,500.0,750.2383584348051,1312.5,0.07522225379943848,-16.963167190551758,-16.294036865234375,-14.508395195007324,-14.105825424194336,-13.81767463684082,-13.810001373291016,-13.27980899810791,-12.853438377380371,-12.884350776672363,-13.348414421081543,-14.1151123046875,-14.64818286895752,-15.369295120239258,1.0247842510580085e-05,6.231277438928373e-06,2.185823177569546e-06,5.08845289459714e-07,2.1930055993379938e-07,7.415869873739211e-08,4.661272967609875e-08,2.0355148677708712e-08,3.3200485916040634e-08,2.370750529223642e-08,3.028973694085835e-08,2.1824449802920753e-08,7.456334216726646e-09,0
-4.4073509343434125e-05,0.07965659350156784,0.40134891867637634,0.08195979420731707,0.07965661585330963,75.47169811320755,527.4153939856304,625.0,0.037633996456861496,-16.832914352416992,-15.460381507873535,-13.125117301940918,-13.113901138305664,-13.621614456176758,-12.769652366638184,-12.707071304321289,-12.901932716369629,-12.996391296386719,-12.914702415466309,-13.418227195739746,-14.441031455993652,-14.9909029006958,7.521047336922493e-06,2.8078691229893593e-06,4.3746263145294506e-07,5.4100500079812264e-08,4.7473662334596156e-08,2.3877346322365156e-08,1.8265803092276656e-08,6.518706019420506e-09,6.94724100469557e-09,4.616504956089784e-09,5.898353361288855e-09,1.0718052223523955e-08,2.6855881962717376e-09,0
-2.087128086714074e-05,0.04694897308945656,0.36805322766304016,0.1115154109589041,0.04694897681474686,114.28571428571429,806.4386350167606,1250.0,0.09035224467515945,-18.549955368041992,-15.61501693725586,-14.504415512084961,-14.664307594299316,-15.017812728881836,-15.426112174987793,-15.031465530395508,-15.08543586730957,-14.725197792053223,-14.99979305267334,-15.906700134277344,-16.622318267822266,-17.426349639892578,1.754810000420548e-06,1.1426751598264673e-06,6.416594260372221e-07,6.391231011093623e-08,3.262119818714382e-08,2.8253491990426483e-08,8.623585401323908e-09,3.765156186830154e-09,6.313323641649049e-09,8.724113875757666e-09,1.2200360721692505e-08,7.444794558608692e-09,1.0116054660613827e-09,0
-4.97771761729382e-05,0.059985458850860596,0.4518570601940155,0.09605823863636363,0.05998547747731209,195.1219512195122,584.1340653595735,937.5,0.03553887829184532,-17.244548797607422,-13.50324821472168,-13.541797637939453,-13.065932273864746,-13.173455238342285,-14.782909393310547,-14.791094779968262,-14.389238357543945,-14.827051162719727,-14.661051750183105,-14.62160587310791,-14.281350135803223,-15.471977233886719,3.3136109323095297e-06,2.279930868098745e-06,3.8131076962599764e-07,4.8961425136440084e-08,5.553454585083273e-08,1.2336299093362868e-08,3.6920195789491572e-09,3.7119840534671766e-09,3.623682021114405e-09,1.7092762760739788e-09,1.1990238801828923e-09,1.6597827556807943e-09,1.2522647363510941e-09,0
0.00030668280669488013,0.05248456820845604,0.3031403422355652,0.14340893190298507,0.05248546600341797,150.9433962264151,927.3334526536541,1625.0,0.08286864310503006,-18.411218643188477,-17.037837982177734,-14.68986988067627,-15.4414701461792,-15.300551414489746,-15.050787925720215,-15.784971237182617,-15.143284797668457,-15.198033332824707,-15.506464004516602,-15.790505409240723,-16.07546043395996,-16.6625919342041,2.0504942312982166e-06,1.7213793626069673e-06,2.3591186959492916e-07,1.1861587267958384e-07,6.905536054091499e-08,3.33727456336419e-07,5.064582353497826e-08,8.40617886410655e-09,1.3046535407568172e-08,7.131887524991498e-09,1.7202076429967406e-09,1.4513432677887295e-09,3.7197733782079467e-10,0
-3.5614866646938026e-06,0.1098942831158638,0.7898495197296143,0.0828472816780822,0.1098942756652832,134.45378151260505,410.6135508514426,500.0,0.029052428901195526,-15.77462387084961,-13.449971199035645,-11.546895027160645,-12.45705509185791,-11.511276245117188,-12.190970420837402,-11.779701232910156,-12.550031661987305,-13.425010681152344,-14.108028411865234,-14.580023765563965,-14.820444107055664,-15.363320350646973,1.8799044482875615e-05,1.6190954283956671e-06,5.092821311336593e-07,1.8471463647529163e-07,8.194086831281311e-08,2.451225888933095e-08,2.0306096359945514e-08,1.7270696872628832e-08,1.5588630830620787e-08,7.569273208218874e-09,4.528562858041596e-09,4.784343143882097e-09,3.4630804890412037e-09,0
-2.8964548619114794e-05,0.032033707946538925,0.35270240902900696,0.08457259685672515,0.03203371539711952,500.0,666.7386907409373,812.5,0.06167005002498627,-19.046403884887695,-15.12851619720459,-15.552473068237305,-16.16765022277832,-16.488523483276367,-16.932575225830078,-16.427242279052734,-16.47882652282715,-16.565725326538086,-16.911195755004883,-17.16339683532715,-17.608383178710938,-18.33371925354004,7.514877324865665e-07,7.629608376191754e-07,1.395043511820404e-07,2.0281504475860856e-08,1.0704606090428115e-08,2.047451319597826e-09,3.79993947419166e-09,2.2452026904318245e-09,2.2707484781392395e-09,4.097809203074121e-09,3.941541759644451e-09,1.5266294894900057e-09,3.903304068852975e-10,0
3.8843103538965806e-05,0.02090931124985218,0.20896023511886597,0.13367583786231885,0.020909348502755165,131.14754098360655,683.0619527468217,1062.5,0.10401903837919235,-20.133304595947266,-18.335811614990234,-16.56582260131836,-17.30097198486328,-17.532817840576172,-17.946998596191406,-17.831005096435547,-18.05240249633789,-18.25969123840332,-18.448562622070312,-18.813587188720703,-19.284183502197266,-19.516664505004883,4.734702656605805e-07,1.780243366056311e-07,4.632988392927473e-08,2.535301035777593e-08,5.493497212682996e-09,6.922623363436742e-09,7.601643758903265e-09,1.8021977243876108e-09,2.224015416274483e-09,2.6733200098050247e-09,9.602317829759954e-10,6.96925461785014e-10,1.745652233875461e-10,0
2.1051748262834735e-05,0.02479761280119419,0.16486099362373352,0.10926649305555555,0.024797622114419937,135.59322033898306,439.2399002158672,625.0,0.02762262336909771,-19.19757080078125,-17.165292739868164,-15.108270645141602,-16.181848526000977,-15.609129905700684,-16.36408805847168,-17.054899215698242,-17.21417808532715,-16.672082901000977,-16.93296241760254,-17.683626174926758,-18.184526443481445,-18.90828514099121,7.200025038400781e-07,3.200046592155559e-07,6.139541319782893e-09,4.827879873658958e-09,3.361310785265914e-09,1.077986477859838e-09,9.078974794185513e-10,5.248866896678805e-10,3.14430564918311e-10,3.6935071667798525e-10,4.245555851323246e-10,3.9059097622917704e-10,1.2754887424026862e-10,0
5.766798494732939e-05,0.0499703474342823,0.40763571858406067,0.1574530117753623,0.04997038096189499,129.03225806451613,485.8023095455058,562.5,0.04480401799082756,-18.495670318603516,-16.025463104248047,-14.883323669433594,-15.094480514526367,-14.962697982788086,-15.20454216003418,-15.23099422454834,-15.600587844848633,-16.17157554626465,-16.6348934173584,-17.238130569458008,-17.77080535888672,-17.975069046020508,3.6205949527357006e-06,5.431315912574064e-07,4.968756073253644e-08,3.64888741444247e-08,6.093615922964091e-08,2.4256236130781872e-08,9.205052720062668e-09,7.804403345801347e-09,4.992102287104672e-09,2.6113093909430063e-09,2.1277686279574937e-09,1.7828407639086663e-09,3.849783269949114e-10,0
-0.0004300299915485084,0.03784506022930145,0.33558154106140137,0.1721988341968912,0.037847500294446945,117.6470588235294,1219.9562386624425,1750.0,0.2378089874982834,-17.77427864074707,-15.576652526855469,-13.35546588897705,-14.209423065185547,-14.118376731872559,-15.136579513549805,-15.845078468322754,-15.893999099731445,-16.396465301513672,-16.564523696899414,-16.957664489746094,-17.001548767089844,-17.608970642089844,1.2961553466084297e-06,3.964087227359414e-07,4.0526731481804745e-07,6.708960142987053e-08,1.0209265433047676e-08,4.9220552078566016e-09,1.4327078190490283e-08,2.2951981648589026e-08,4.8434390720331066e-08,6.264423291213461e-08,4.650294016528278e-08,3.2475782063556835e-08,1.825859463622237e-08,0
2.251325895485934e-06,0.10527265071868896,0.7613147497177124,0.06956028293918919,0.10527265071868896,166.66666666666666,415.3677791003202,562.5,0.009576144628226757,-17.14419174194336,-14.557788848876953,-12.753549575805664,-13.223762512207031,-13.669764518737793,-13.596413612365723,-14.17574691772461,-14.5989408493042,-15.024256706237793,-15.496018409729004,-15.911924362182617,-15.971721649169922,-16.706634521484375,1.6506546671735123e-05,2.259911298096995e-06,4.583609154451551e-07,1.9969229470007122e-07,2.6006185649407598e-08,2.584669012151153e-08,1.903515123302668e-09,1.3446682656237385e-09,1.5801512320834377e-09,1.9899872860662526e-09,1.3745377058782537e-09,6.83844481041973e-10,1.5592528657126792e-10,0
-2.296388629474677e-06,0.041236184537410736,0.36109501123428345,0.2581990559895833,0.041236188262701035,126.98412698412699,2003.0200250108205,4062.5,0.32685744762420654,-19.674846649169922,-18.934663772583008,-17.260103225708008,-16.91640281677246,-15.67293643951416,-16.013227462768555,-16.542457580566406,-16.665260314941406,-17.425819396972656,-17.419384002685547,-17.523691177368164,-18.225454330444336,-18.363826751708984,5.894814876228338e-07,5.452562277241668e-07,6.042630502633983e-07,2.667275396106561e-07,2.617710208596691e-07,6.92749964059658e-08,6.317671363831323e-08,1.8159241221837874e-08,5.1793410449363364e-08,2.5423136662539036e-07,4.640775230768668e-08,1.2790444259280775e-08,3.5484668536867048e-09,0
-6.119359022704884e-05,0.06180806830525398,0.49711599946022034,0.19071852992957747,0.06180810183286667,205.12820512820514,772.8927237578932,937.5,0.14347435534000397,-18.020559310913086,-16.478322982788086,-14.285104751586914,-14.34875774383545,-14.11805248260498,-15.127781867980957,-14.739563941955566,-14.785602569580078,-15.31507396697998,-15.98836898803711,-15.997888565063477,-16.617372512817383,-16.860061645507812,4.912191343464656e-06,9.228445492226456e-07,1.8459540740423108e-07,6.262528984279925e-08,1.1252745935053099e-07,1.3080642702334444e-07,1.1152008738690711e-07,7.260993584168318e-08,5.074782905012398e-08,4.9702677529239736e-08,1.8098848642011944e-08,8.270926166176196e-09,1.66586722194495e-09,0
-4.45301593572367e-05,0.045955754816532135,0.27484968304634094,0.08943684895833333,0.04595577344298363,107.38255033557047,569.1336578047548,812.5,0.04062948003411293,-17.91037368774414,-14.828186988830566,-13.318066596984863,-14.218912124633789,-14.5479736328125,-14.789666175842285,-15.034479141235352,-15.041058540344238,-14.817131996154785,-15.326284408569336,-15.527122497558594,-15.948781967163086,-16.162220001220703,2.415343260508962e-06,8.235080031226971e-07,2.7279099867882906e-07,6.336085078828546e-08,1.4571948980801608e-08,6.08916916888802e-09,1.2281490491261593e-08,3.41798278569172e-09,1.7928918349952028e-09,1.3363625761542153e-09,1.7915806616031205e-09,1.4821806004761129e-09,2.723873904209029e-10,0
-0.0012760563986375928,0.14174741506576538,0.9565416574478149,0.0960873463114754,0.1417531818151474,72.72727272727273,630.7127079860816,1000.0,0.07191599160432816,-16.059602737426758,-14.338053703308105,-12.535104751586914,-12.31470775604248,-12.002368927001953,-12.213092803955078,-11.963271141052246,-12.198614120483398,-12.490716934204102,-13.076369285583496,-13.25415325164795,-14.054460525512695,-14.358946800231934,2.355772267037537e-05,7.923956218292005e-06,1.7974659840547247e-06,4.303446132780664e-07,1.830728137974802e-07,2.754307502073061e-07,8.257845962589272e-08,8.557893238503311e-08,4.408279252743341e-08,6.140751196426208e-08,4.837285416670056e-08,5.1300968806344827e-08,1.0412639639412191e-08,0
-2.7979735023109242e-05,0.06950835138559341,0.4371776580810547,0.1544170673076923,0.06950835883617401,149.53271028037383,740.6074892546543,1187.5,0.07725007086992264,-18.121326446533203,-16.04442024230957,-14.119065284729004,-14.420934677124023,-14.986125946044922,-13.69273853302002,-14.85573959350586,-14.296582221984863,-14.733257293701172,-14.939289093017578,-15.434961318969727,-15.903525352478027,-16.278942108154297,3.812765953625785e-06,3.125402145087719e-06,5.531809392778086e-07,3.1474843353862525e-07,9.926497313017535e-08,1.0091694235825344e-07,4.999455072152159e-08,1.5109403506130548e-08,8.012538188495455e-09,6.0522844513855034e-09,6.672775221261418e-09,3.554523120286035e-09,2.3051200948032147e-09,0
-1.0104194188897964e-05,0.05100841075181961,0.36265143752098083,0.12707149621212122,0.05100841447710991,161.6161616161616,1215.5719629373914,2750.0,0.1264212727546692,-18.244558334350586,-16.176313400268555,-14.51216983795166,-14.10393238067627,-14.49133586883545,-14.256523132324219,-14.812347412109375,-14.753744125366211,-13.88326644897461,-14.38158130645752,-14.19623851776123,-14.285882949829102,-15.195831298828125,1.4689023828395875e-06,1.6725508658055332e-06,2.9619812380587973e-07,1.2726285092412581e-07,2.0675513212609076e-07,2.1767837665720435e-07,1.7291783649397985e-07,1.1478745420845371e-07,3.0779453652485245e-08,7.131431889462192e-09,2.2889334871933897e-09,5.222027255058492e-10,1.5933543373591874e-10,0
-0.0008360668434761465,0.09211567789316177,0.37726980447769165,0.2206033686155914,0.09211947023868561,100.62893081761007,924.8019908413021,1250.0,0.22730642557144165,-18.010047912597656,-16.097434997558594,-14.621289253234863,-14.433601379394531,-14.748455047607422,-14.720477104187012,-14.947851181030273,-14.975851058959961,-15.440506935119629,-16.073131561279297,-16.641813278198242,-17.0943660736084,-17.36629867553711,1.0475579983904026e-05,2.0753977878484875e-06,3.191444761796447e-07,3.722476549228304e-07,1.9079837443314318e-07,1.268775093876684e-07,1.8502433363210002e-07,2.1751802137259801e-07,1.8867568485347874e-07,1.3311483826328185e-07,1.4752556865005317e-07,1.5811151854450145e-07,3.989276464722025e-08,0
8.280262591142673e-06,0.01584581285715103,0.1594287008047104,0.07732724471830986,0.01584581471979618,92.48554913294798,472.8367030414736,625.0,0.03300218656659126,-19.807994842529297,-15.598219871520996,-15.942218780517578,-15.791913986206055,-16.855358123779297,-17.269821166992188,-17.054847717285156,-17.135473251342773,-17.410696029663086,-18.013341903686523,-18.731929779052734,-19.36548614501953,-19.687210083007812,3.3781728348003526e-07,5.4884907285668305e-08,2.9206463025843732e-08,1.0514548343110164e-08,1.0595745392194544e-09,2.0380637455463813e-10,5.624901100453883e-10,3.10629771904658e-10,6.243461997401667e-11,2.9181369126662915e-11,1.2970083340668737e-11,6.135991020839171e-12,4.4864867029814626e-12,0
-1.6239398973993957e-05,0.026143250986933708,0.19339579343795776,0.06545989046391752,0.026143254712224007,102.56410256410257,339.2275319252817,437.5,0.020556585863232613,-18.70368194580078,-15.805362701416016,-15.298172950744629,-14.245338439941406,-15.289260864257812,-15.796584129333496,-16.160785675048828,-16.404170989990234,-17.148502349853516,-18.040996551513672,-18.73318862915039,-19.324100494384766,-19.869890213012695,1.1051718047383474e-06,7.418445591156342e-08,1.0274186834635657e-08,5.2860231747331454e-09,3.1442992654007185e-09,2.7061521912230546e-09,1.3016271394050705e-09,2.9859625882977525e-10,6.242031891368072e-10,1.6612421160910884e-10,8.421267155833689e-11,6.313585765305163e-11,1.633496463093742e-11,0
9.924885489454027e-06,0.023013165220618248,0.17819757759571075,0.12943001189446368,0.023013165220618248,107.38255033557047,658.9732031149084,750.0,0.09252021461725235,-19.61969757080078,-17.873937606811523,-16.30434226989746,-15.682826042175293,-16.022890090942383,-16.36648941040039,-16.153430938720703,-15.890748977661133,-16.25823402404785,-16.747831344604492,-17.232662200927734,-17.77404022216797,-18.08928108215332,5.730770453737932e-07,2.3959489681146806e-07,5.062371144504141e-08,1.3659762210238569e-08,7.472563900989826e-09,6.36331565218029e-09,6.942387109631909e-09,3.5353979743746322e-09,1.3044594293631917e-09,1.7319228273748877e-09,1.7104555549707356e-09,8.542814788903286e-10,1.8115567379517472e-10,0
-3.6426175938686356e-05,0.026125771924853325,0.44154179096221924,0.24187748015873015,0.026125798001885414,146.78899082568807,2062.0978180353623,3187.5,0.2837301194667816,-20.190343856811523,-18.768592834472656,-16.196922302246094,-17.180702209472656,-17.060564041137695,-17.813247680664062,-18.044166564941406,-17.92291831970215,-18.288869857788086,-18.917741775512695,-19.250797271728516,-19.740732192993164,-19.995576858520508,2.1488503421096539e-07,8.724348532496151e-08,1.4727689290339185e-07,1.9074497004112345e-07,2.7821235448755033e-07,1.3488381966908491e-07,3.305312290535767e-08,1.620764322751711e-08,9.654987920271196e-09,5.054415552763203e-09,5.637152522552924e-09,1.914163938465663e-09,9.204765838433104e-10,0
-4.278816413716413e-05,0.15938858687877655,0.9508041739463806,0.07923064834770115,0.15938858687877655,142.85714285714286,587.986878796226,750.0,0.028883622959256172,-15.292195320129395,-11.723104476928711,-10.892386436462402,-11.932134628295898,-11.673323631286621,-12.029945373535156,-12.095064163208008,-12.226823806762695,-12.778890609741211,-12.624836921691895,-12.993429183959961,-13.212699890136719,-13.465514183044434,1.875586895039305e-05,2.1525598640437238e-05,1.7917851664606133e-06,2.3541139171356917e-07,9.401902900663117e-08,6.356243886784796e-08,3.6600486197357895e-08,6.016809095399367e-08,2.8953135000620023e-08,1.0989908538761028e-08,7.996506568019868e-09,8.105717874684615e-09,7.57046780819337e-09,0
2.074550138786435e-06,0.0528559535741806,0.26776939630508423,0.12270720108695653,0.0528559535741806,130.08130081300814,439.3175612485674,625.0,0.035577449947595596,-18.04000473022461,-15.954333305358887,-13.710025787353516,-14.971243858337402,-14.028470039367676,-15.135632514953613,-14.771056175231934,-15.129941940307617,-15.26014232635498,-15.769750595092773,-16.144872665405273,-16.431867599487305,-17.057096481323242,3.8803141251264606e-06,7.666530450478604e-07,1.4666480296909867e-07,1.661999071700393e-08,1.029286611498037e-08,5.4324886811230044e-09,5.28627674967197e-09,6.0873550644657826e-09,4.375880102713836e-09,4.7646131484668786e-09,2.7320647966178058e-09,2.2716253322840885e-09,7.866223783459247e-10,0
0.00014507358719129115,0.09528952836990356,0.7005524039268494,0.0807647705078125,0.09528964012861252,98.76543209876543,404.36689527447606,500.0,0.04186838120222092,-16.383243560791016,-11.627588272094727,-11.59630298614502,-11.653414726257324,-13.461626052856445,-13.596800804138184,-12.980348587036133,-13.59156322479248,-13.926267623901367,-14.877909660339355,-15.564859390258789,-16.166683197021484,-17.200889587402344,1.4286102668847889e-05,9.318771390098846e-07,1.1339338357174711e-07,5.7119283525253195e-08,2.662707387912633e-08,1.2266830218266023e-08,1.5121754870506265e-07,1.1920673870235987e-07,2.9670632173406375e-08,2.1143824469049832e-08,2.2479357042470838e-08,1.5776175033010986e-08,2.1953987516809548e-09,0
-1.847761814133264e-05,0.06417938321828842,0.5296792387962341,0.11622378700657894,0.06417939066886902,168.42105263157896,710.796461110744,1187.5,0.057201165705919266,-17.75193977355957,-16.182680130004883,-14.012718200683594,-14.02066421508789,-14.386771202087402,-14.104013442993164,-14.396541595458984,-14.648682594299316,-14.716474533081055,-15.536649703979492,-16.21392822265625,-16.901203155517578,-17.49811553955078,4.2465567275939975e-06,1.55207726493245e-06,8.95450568805245e-07,1.242938054701881e-07,1.0465744537668797e-07,2.7129498647582295e-08,2.98189988257036e-08,1.806237648338538e-08,8.217693192591469e-09,2.8086530878823623e-09,2.0018759983031487e-09,1.4136682935372846e-09,1.0655316629026856e-09,0
0.0020429498981684446,0.035211849957704544,0.32010865211486816,0.08511513157894737,0.035271063446998596,103.8961038961039,464.9977710210156,687.5,0.0381692536175251,-18.73941421508789,-15.495902061462402,-15.047026634216309,-15.377585411071777,-15.748287200927734,-15.351295471191406,-15.345166206359863,-15.351529121398926,-16.05666160583496,-16.930458068847656,-17.42542839050293,-17.822298049926758,-18.124156951904297,1.638878302401281e-06,3.4859684205912345e-07,3.6050622043148906e-08,6.5712857377775435e-09,3.2802525140596117e-09,1.3705412360565106e-09,1.98478167234839e-09,1.6594356999632964e-09,1.479477540478058e-09,2.7034336991249575e-09,2.0823782698187188e-09,1.4977658002734984e-09,9.418161805996306e-10,0
-0.00034759717527776957,0.014429199509322643,0.14047670364379883,0.2521319322183099,0.014433384872972965,222.22222222222223,1706.9367191382148,3437.5,0.26078060269355774,-21.277942657470703,-21.152111053466797,-20.24811553955078,-19.274181365966797,-17.715700149536133,-18.220792770385742,-17.58743667602539,-17.472578048706055,-16.79554557800293,-17.22235107421875,-17.347063064575195,-17.877946853637695,-18.322038650512695,4.729042402118466e-08,7.819753733429025e-08,1.0456776067258033e-07,3.482168153823295e-08,1.3519696473451859e-08,2.3248107439144405e-08,2.4420497624078052e-08,5.638990607792493e-09,1.8671391099900347e-09,1.4276467785734326e-09,1.050621922793482e-09,1.2780949631974181e-09,3.2208835598623864e-10,0
7.28954400983639e-05,0.09388755261898041,0.3319193124771118,0.07248516230620156,0.0938875749707222,470.5882352941176,497.49855775298636,625.0,0.011898273602128029,-16.98056983947754,-16.06727409362793,-14.46658992767334,-14.283169746398926,-12.704365730285645,-13.2328462600708,-12.794642448425293,-12.531909942626953,-12.333462715148926,-13.163387298583984,-13.622982025146484,-14.445579528808594,-14.67458724975586,1.1231429198232945e-05,3.7399456687126076e-06,1.6788587231530983e-07,6.782768480206869e-08,2.3413873506683558e-08,1.75742069785656e-08,7.864247031363902e-09,3.492387046222234e-09,1.6823079596051116e-09,1.3553037581104377e-09,1.6207812869595273e-09,1.1052272430589483e-09,1.3567245937817773e-10,0
0.0005836682394146919,0.2534474730491638,0.9713736176490784,0.12395267210144928,0.25344812870025635,390.2439024390244,813.2012649983658,1062.5,0.06091579049825668,-15.47558307647705,-13.573908805847168,-13.001054763793945,-12.299521446228027,-11.553589820861816,-11.263846397399902,-11.654410362243652,-11.512005805969238,-11.95995044708252,-11.971925735473633,-12.431492805480957,-12.688182830810547,-12.164144515991211,3.73640468751546e-05,5.545903695747256e-05,9.038426469487604e-06,1.9925350898120087e-06,1.4036503444003756e-06,6.534260137414094e-07,4.5300444639906345e-07,1.3302852153174172e-07,1.0957174367831612e-07,8.333097412105417e-08,1.7198122748141031e-07,9.19250524589188e-08,7.79343434231805e-09,0
-3.506878056214191e-05,0.12135868519544601,0.6537980437278748,0.07634420955882353,0.12135869264602661,148.14814814814815,511.01863017701163,625.0,0.03311876207590103,-16.12818717956543,-13.252603530883789,-11.821639060974121,-13.174853324890137,-12.401366233825684,-12.969511032104492,-12.914238929748535,-13.147709846496582,-13.526396751403809,-13.841275215148926,-14.153714179992676,-15.147618293762207,-15.682766914367676,1.5160549992287997e-05,9.200392014463432e-06,4.661100376779359e-07,1.3661737341408298e-07,9.323478877831803e-08,6.049797462992501e-08,2.3561229411939166e-08,3.601740417025212e-08,1.4457275376855705e-08,2.12853130676649e-08,1.224077195161044e-08,6.8123164886912946e-09,2.535057941344121e-09,0
